TAXON_ID,SCIENTIFIC_NAME,COMMON_NAME,AUTHORITY,PRIMARY_DISCIPLINE,ALL_DISCIPLINE_CODES,ORIGIN,TREATIES,SHORT_NAME,TAXON_LEVEL_CDE,PARENT_TAXON_ID,PARENT_TAXON_LEVEL_CDE,TAXON_TYPE,NVIS_GROWTHFORM,FFG_ACT_STATUS,EPBC_ACT_STATUS,VIC_ADVISORY_STATUS,SCIENTIFIC_NME_SYNONYM,COMMON_NME_SYNONYM,RESTRICTED_FLAG,PRINT_ORDER_NUM,LAST_MOD,EXTRACT_DATE
1941,Eurysticta kununurra,Kimberley Pin Damselfly,"Watson, 1991",Aquatic invertebrates,[ai],,,,spec,1940,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2357,Eusthenia costalis,Stonefly,"Banks, 1913",Aquatic invertebrates,[ai],,,,spec,2356,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2362,Eusthenia lacustris,Stonefly,"Tillyard, 1921",Aquatic invertebrates,[ai],,,,spec,2356,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2359,Eusthenia nothofagi,Otway Stonefly,"Zwick, 1979",Aquatic invertebrates,[ai],,,,spec,2356,gen,Aquatic inverts,,De-listed,,,Eusthenia nothofagi,,,,20131218,14/10/2016
2360,Eusthenia reticulata,Stonefly,"(Tillyard, 1921)",Aquatic invertebrates,[ai],,,,spec,2356,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2358,Eusthenia spectabilis,Stonefly,"Gray, 1832",Aquatic invertebrates,[ai],,,,spec,2356,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2361,Eusthenia venosa brachyptera,Stonefly,"(Tillyard, 1924)",Aquatic invertebrates,[ai],,,,spec,2356,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2363,Eusthenia venosa venosa,Stonefly,"(Tillyard, 1921)",Aquatic invertebrates,[ai],,,,spec,2356,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2278,Eusynthemis aurolineata,Delicate Tigertail Dragonfly,"(Tillyard, 1913)",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,Eusynthemis guttata melanosoma,,,,20160708,14/10/2016
2273,Eusynthemis barbarae,Mt Lewis Tigertail Dragonfly,"(Moulds, 1985)",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2284,Eusynthemis brevistyla brevistyla,Small Tigertail Dragonfly,"(Selys, 1871)",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2274,Eusynthemis brevistyla subjuncta,Small Tigertail Dragonfly,"(Tillyard, 1913)",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2277,Eusynthemis deniseae,Carnavon Tigertail Dragonfly,"Theischinger, 1977",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2271,Eusynthemis guttata,Southern Tigertail Dragonfly,"(Selys, 1871)",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,Eusynthemis guttata guttata,,,,20160708,14/10/2016
2279,Eusynthemis nigra nigra,Black Tigertail Dragonfly,"(Tillyard, 1906)",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2283,Eusynthemis nigra xanthosticta,Black Tigertail Dragonfly,"(Tillyard, 1913)",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2280,Eusynthemis rentziana,Swift Tigertail Dragonfly,"Theischinger, 1998",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2272,Eusynthemis tenera,Rainforest Tigertail Dragonfly,"Theischinger, 1995",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2281,Eusynthemis tillyardi,Mountain Tigertail Dragonfly,"Theischinger, 1995",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2282,Eusynthemis ursula,Beech Tigertail Dragonfly,"Theischinger, 1998",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2276,Eusynthemis virgula,tigertail dragonfly,"(Selys, 1874)",Aquatic invertebrates,[ai],,,,spec,2270,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529191,Exitianus nanus,leafhopper,"(Distant, 1908)",Aquatic invertebrates,[ai],,,,spec,524001,gen,,,,,,,,,,20160926,14/10/2016
529192,Exitianus plebeius,leafhopper,"(Kirkaldy, 1906)",Aquatic invertebrates,[ai],,,,spec,524001,gen,,,,,,,,,,20160926,14/10/2016
529193,Exocarpocoris tantulus,plant bug,"Weirauch, 2007",Aquatic invertebrates,[ai],,,,spec,524224,gen,,,,,,,,,,20160926,14/10/2016
529194,Exomyocara submuticum,seed bug,"Slater & Woodward, 1974",Aquatic invertebrates,[ai],,,,spec,524403,gen,,,,,,,,,,20160926,14/10/2016
529195,Eysarcoris distinctus,shield bug,"Schouteden, 1906",Aquatic invertebrates,[ai],,,,spec,524284,gen,,,,,,,,,,20160926,14/10/2016
529196,Felisacus elegantulus,plant bug,"(Reuter, 1904)",Aquatic invertebrates,[ai],,,,spec,524225,gen,,,,,,,,,,20160926,14/10/2016
529197,Fernaldanna indentata,scale insect,"(Green, 1900)",Aquatic invertebrates,[ai],,,,spec,524144,gen,,,,,,,,,,20160926,14/10/2016
575,Ferrissia petterdi,,,Aquatic invertebrates,[ai],,,,spec,573,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
574,Ferrissia tasmanica,,,Aquatic invertebrates,[ai],,,,spec,573,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
1389,Fibulacamptus bisetosus,copepod,"Hamond, 1987",Aquatic invertebrates,[ai],,,,spec,1387,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
1390,Fibulacamptus gracilior,copepod,"Hamond, 1987",Aquatic invertebrates,[ai],,,,spec,1387,gen,Aquatic inverts,,,,Data deficient,,,,,20100916,14/10/2016
1391,Fibulacamptus tasmanicus,copepod,"Hamond, 1987",Aquatic invertebrates,[ai],,,,spec,1387,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
1388,Fibulacamptus victorianus,copepod,"Hamond, 1987",Aquatic invertebrates,[ai],,,,spec,1387,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
181,Filinia australiensis,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
177,Filinia brachiata,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
178,Filinia c.f. terminalis,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
176,Filinia cornuta,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
175,Filinia grandis,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
180,Filinia longiseta,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
182,Filinia longiseta limnetica,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
173,Filinia opoliensis,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
179,Filinia passa,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
174,Filinia pejleri,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
172,Filinia saltator,,,Aquatic invertebrates,[ai],,,,spec,171,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
4129,Fittkauimyia disparipes,midge,"Karunakaran, 1969",Aquatic invertebrates,[ai],,,,spec,4128,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
518473,Flabellifrontipoda pectinata,water mite,"Lundblad, 1947",Aquatic invertebrates,[ai],,,,spec,952,gen,,,,,,,,,,20160701,14/10/2016
190,Floscularia janus,,,Aquatic invertebrates,[ai],,,,spec,189,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
191,Floscularia melicerta,,,Aquatic invertebrates,[ai],,,,spec,189,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
192,Floscularia ringens,,,Aquatic invertebrates,[ai],,,,spec,189,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
632,Fluviolanatus subtorta,,,Aquatic invertebrates,[ai][ma][tf][af],,,,spec,631,gen,"Mussels, decopod crustacea",,,,,,,,,20111205,14/10/2016
529198,Fragorbis fructus,felt scale insect,"Hardy & Gullan, 2007",Aquatic invertebrates,[ai],,,,spec,524172,gen,,,,,,,,,,20160926,14/10/2016
529199,Fragorbis pseudopustulans,felt scale insect,"Hardy & Gullan, 2007",Aquatic invertebrates,[ai],,,,spec,524172,gen,,,,,,,,,,20160926,14/10/2016
529200,Fragorbis pustulans,felt scale insect,"(Green, 1905)",Aquatic invertebrates,[ai],,,,spec,524172,gen,,,,,,,,,,20160926,14/10/2016
529201,Fragorbis stipites,felt scale insect,"Hardy & Gullan, 2007",Aquatic invertebrates,[ai],,,,spec,524172,gen,,,,,,,,,,20160926,14/10/2016
529202,Fragorbis superfacies,felt scale insect,"Hardy & Gullan, 2007",Aquatic invertebrates,[ai],,,,spec,524172,gen,,,,,,,,,,20160926,14/10/2016
529203,Froggattia olivinia,lace bug,"Froggatt, 1901",Aquatic invertebrates,[ai],,,,spec,524440,gen,,,,,,,,,,20160926,14/10/2016
529204,Fronsetta maculatus,plant bug,"Cassis, 2008",Aquatic invertebrates,[ai],,,,spec,524226,gen,,,,,,,,,,20160926,14/10/2016
557,Gabbia australis,,,Aquatic invertebrates,[ai],,,,spec,556,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529205,Gaetulia chrysopoides,planthopper,"(Walker, 1862)",Aquatic invertebrates,[ai],,,,spec,524451,gen,,,,,,,,,,20160926,14/10/2016
529206,Galgacus labidus,shield bug,"(Erichson, 1842)",Aquatic invertebrates,[ai],,,,spec,523880,gen,,,,,,,,,,20160926,14/10/2016
518475,Gamasiphis australicus,mite,"Womersley, 1956",Aquatic invertebrates,[ai],,,,spec,519149,gen,,,,,,,,,,20160701,14/10/2016
1790,Garinjuga maryannae,mayfly,"Campbell & Suter, 1988",Aquatic invertebrates,[ai],,,,spec,1789,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529207,Gastrodomorpha enigmatica,seed bug,"Gross, 1965",Aquatic invertebrates,[ai],,,,spec,524404,gen,,,,,,,,,,20160926,14/10/2016
322,Gastropus hyptopus,,,Aquatic invertebrates,[ai],,,,spec,321,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
323,Gastropus minor,,,Aquatic invertebrates,[ai],,,,spec,321,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
324,Gastropus stylifer,,,Aquatic invertebrates,[ai],,,,spec,321,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529208,Gattonocoris horridus,assassin bug,"Miller, 1957",Aquatic invertebrates,[ai],,,,spec,524365,gen,,,,,,,,,,20160926,14/10/2016
529209,Gelastocephalus velifer,planthopper,"L¿cker & Larivi¿re, 2006",Aquatic invertebrates,[ai],,,,spec,524087,gen,,,,,,,,,,20160926,14/10/2016
529210,Gelidea torrida,cicada,"(Erichson, 1842)",Aquatic invertebrates,[ai],,,,spec,524073,gen,,,,,,,,,,20160926,14/10/2016
529211,Gelonus tasmanicus,leaf-footed bug,"(Le Guillou, 1841)",Aquatic invertebrates,[ai],,,,spec,524108,gen,,,,,,,,,,20160926,14/10/2016
1668,Geocharax falcata,NE Grampians Bush Yabby,"Clark, 1941",Aquatic invertebrates,[ai][fl][af][tf],,,geo fal,spec,1667,gen,"Mussels, decopod crustacea",,,,Endangered,Geocharax falcata,Western Crayfish,,,20131217,14/10/2016
1669,Geocharax gracilis,Otway Bush Yabby,"Clark, 1936",Aquatic invertebrates,[ai][tf][fl][af],,,geo gra,spec,1667,gen,"Mussels, decopod crustacea",,,,Endangered,Geocharax gracilis,Otway Crayfish,,,20131218,14/10/2016
528535,Geocharax sp. 1,Upper Glenelg Bush Yabby,,Aquatic invertebrates,[af][ai][tf],,,,spec,1667,gen,"Mussels, decopod crustacea",,,,,Geocharax falcata,,,,20120817,14/10/2016
528536,Geocharax sp. 2,Western Plains Bush Yabby,,Aquatic invertebrates,[ai][af][tf],,,,spec,1667,gen,"Mussels, decopod crustacea",,,,,Geocharax sp. 2,Spiny Crays,,,20120817,14/10/2016
529212,Geocoris lubra,big-eyed bug,"Kirkaldy, 1908",Aquatic invertebrates,[ai],,,,spec,524183,gen,,,,,,,,,,20160926,14/10/2016
529213,Geocoris victoriensis,big-eyed bug,"Malipatil, 1994",Aquatic invertebrates,[ai],,,,spec,524183,gen,,,,,,,,,,20160926,14/10/2016
529214,Geotomus garsaurioides,shield bug,"Lis, 2000",Aquatic invertebrates,[ai],,,,spec,524120,gen,,,,,,,,,,20160926,14/10/2016
529215,Germalus australis,big-eyed bug,"Malipatil, 2013",Aquatic invertebrates,[ai],,,,spec,524184,gen,,,,,,,,,,20160926,14/10/2016
529216,Germalus victoriae,big-eyed bug,"Bergroth, 1895",Aquatic invertebrates,[ai],,,,spec,524184,gen,,,,,,,,,,20160926,14/10/2016
3598,Gibbidessus chipi,,,Aquatic invertebrates,[ai],,,,spec,3597,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529217,Gilippus hostilis,shield bug,"Haglund, 1868",Aquatic invertebrates,[ai],,,,spec,524285,gen,,,,,,,,,,20160926,14/10/2016
1488,Giniphargus pulchellus,amphipod,"(Sayce, 1900)",Aquatic invertebrates,[ai],,,,spec,1487,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
604,Glacidorbis hedleyi,,,Aquatic invertebrates,[ai],,,,spec,603,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
1313,Gladioferens (Gladioferens) imparipes,copepod,"Thomson, 1946",Aquatic invertebrates,[ai],,,,spec,1312,gen,Aquatic inverts,,,,,Gladioferens imparipes,,,,20160517,14/10/2016
1315,Gladioferens (Gladioferens) inermis,copepod,"Nicholls, 1944",Aquatic invertebrates,[ai],,,,spec,1312,gen,Aquatic inverts,,,,,Gladioferens inermis,,,,20100916,14/10/2016
1317,Gladioferens (Gladioferens) pectinatus,copepod,"(Brady, 1899)",Aquatic invertebrates,[ai],,,,spec,1312,gen,Aquatic inverts,,,,,Gladioferens pectinatus,,,,20100916,14/10/2016
1316,Gladioferens (Gladioferens) spinosus,copepod,"Henry, 1919",Aquatic invertebrates,[ai],,,,spec,1312,gen,Aquatic inverts,,,,,Gladioferens spinosus,,,,20100916,14/10/2016
1314,Gladioferens (Protogladioferens) symmetricus,copepod,"Bayly, 1963",Aquatic invertebrates,[ai],,,,spec,1312,gen,Aquatic inverts,,,,,Gladioferens symmetricus,,,,20100916,14/10/2016
529218,Glochocoris gippslandicus,flat bug,"Monteith, 1997",Aquatic invertebrates,[ai],,,,spec,523952,gen,,,,,,,,,,20160926,14/10/2016
779,Glossiphonia australiensis,,,Aquatic invertebrates,[ai],,,,spec,778,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
780,Glossiphonia inflexa,,,Aquatic invertebrates,[ai],,,,spec,778,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529219,Glycaspis (Glycaspis) amnicola,psyllid bug,"Moore, 1961",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529220,Glycaspis (Glycaspis) brimblecombei,Redgum Lerp,"Moore, 1964",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529221,Glycaspis (Glycaspis) campbelli,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529222,Glycaspis (Glycaspis) gradata,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529223,Glycaspis (Glycaspis) lacustris,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529224,Glycaspis (Glycaspis) minuscula,psyllid bug,"Moore, 1961",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529225,Glycaspis (Glycaspis) neureta,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529226,Glycaspis (Glycaspis) prepta,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529227,Glycaspis (Glycaspis) quornensis,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529228,Glycaspis (Glycaspis) rivalis,psyllid bug,"Moore, 1961",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529229,Glycaspis (Glycaspis) taylori,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529230,Glycaspis (Synglycaspis) commoni,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529231,Glycaspis (Synglycaspis) dreptodria,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529232,Glycaspis (Synglycaspis) ecphymata,psyllid bug,"Moore, 1979",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529233,Glycaspis (Synglycaspis) encystis,psyllid bug,"Moore, 1961",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529234,Glycaspis (Synglycaspis) endasa,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529235,Glycaspis (Synglycaspis) fuliginis,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529236,Glycaspis (Synglycaspis) obvelata,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529237,Glycaspis (Synglycaspis) particeps,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
529238,Glycaspis (Synglycaspis) planitecta,psyllid bug,"Moore, 1970",Aquatic invertebrates,[ai],,,,spec,524349,gen,,,,,,,,,,20160926,14/10/2016
580,Glyptophysa aliciae,,,Aquatic invertebrates,[ai],,,,spec,579,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
581,Glyptophysa cosmeta,,,Aquatic invertebrates,[ai],,,,spec,579,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
582,Glyptophysa jukesii,,,Aquatic invertebrates,[ai],,,,spec,579,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529239,Gminatus australis,assassin bug,"(Erichson, 1842)",Aquatic invertebrates,[ai],,,,spec,524366,gen,,,,,,,,,,20160926,14/10/2016
1145,Gomphocythere australica,seed shrimp,"Hussainy, 1969",Aquatic invertebrates,[ai],,,,spec,102005,gen,Aquatic inverts,,,,,Gomphodella australica,,,,20100916,14/10/2016
1144,Gomphodella maia,seed shrimp,"De Deckker, 1981",Aquatic invertebrates,[ai],,,,spec,1143,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
518481,Gondwanabates hopkinsi,water mite,"Imamura, 1984",Aquatic invertebrates,[ai],,,,spec,908,gen,,,,,,,,,,20160701,14/10/2016
529240,Goniagnathus centralis,leafhopper,"(Evans, 1966)",Aquatic invertebrates,[ai],,,,spec,524002,gen,,,,,,,,,,20160926,14/10/2016
529241,Goniagnathus osmelaki,leafhopper,"Fletcher, 2008",Aquatic invertebrates,[ai],,,,spec,524002,gen,,,,,,,,,,20160926,14/10/2016
529242,Goniagnathus pectinatus,leafhopper,"Fletcher, 2008",Aquatic invertebrates,[ai],,,,spec,524002,gen,,,,,,,,,,20160926,14/10/2016
529243,Gonystus nasutus,bug,"Stal, 1874",Aquatic invertebrates,[ai],,,,spec,524113,gen,,,,,,,,,,20160926,14/10/2016
3324,Goondnomdanepa brittoni,water scorpion,"Lansbury, 1978",Aquatic invertebrates,[ai],,,,spec,3323,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3326,Goondnomdanepa prominens,water scorpion,"Lansbury, 1978",Aquatic invertebrates,[ai],,,,spec,3323,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3325,Goondnomdanepa weiri,water scorpion,"Lansbury, 1974",Aquatic invertebrates,[ai],,,,spec,3323,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529244,Graptostethus varipictus,Large Milkweed Bug,"Slater, 1985",Aquatic invertebrates,[ai],,,,spec,524195,gen,,,,,,,,,,20160926,14/10/2016
529245,Greeniella truncata,scale insect,"(Green & Laing, 1923)",Aquatic invertebrates,[ai],,,,spec,524145,gen,,,,,,,,,,20160926,14/10/2016
518482,Gretacarus abnormipalpis,water mite,"Cook, 1986",Aquatic invertebrates,[ai],,,,spec,838,gen,,,,,,,,,,20160701,14/10/2016
1117,Grimaldina brazzai,water flea,"Richard, 1892",Aquatic invertebrates,[ai],,,,spec,1116,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
1998,Griseargiolestes albescens,Coastal Flatwing Damselfly,"(Tillyard, 1913)",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2005,Griseargiolestes bucki,Turquoise Flatwing Damselfly,"Theischinger, 1998",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2000,Griseargiolestes eboracus,Grey-Chested Flatwing Damselfly,"(Tillyard, 1913)",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,Data deficient,,,,,20100916,14/10/2016
2004,Griseargiolestes fontanus,Springs Flatwing Damselfly,"(Tillyard, 1913)",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2001,Griseargiolestes griseus griseus,Grey Flatwing Damselfly,"Hagen, 1862",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
1999,Griseargiolestes griseus subgriseus,Grey Flatwing Damselfly,"Fraser, 1959",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2002,Griseargiolestes griseus tenuis,Grey Flatwing Damselfly,"Tillyard, 1913",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2006,Griseargiolestes intermedius,Alpine Flatwing Damselfly,"(Tillyard, 1913)",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2003,Griseargiolestes metallicus,flatwing damselfly,"(Sjostedt, 1917)",Aquatic invertebrates,[ai],,,,spec,1997,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
529246,Grossander major,seed bug,"(Gross, 1965)",Aquatic invertebrates,[ai],,,,spec,524405,gen,,,,,,,,,,20160926,14/10/2016
3585,Guignotus basalis,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3580,Guignotus daemeli,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3581,Guignotus godeffroyi,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3583,Guignotus leai,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3577,Guignotus mastersi,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3578,Guignotus orthogrammus,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3584,Guignotus signatus,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3582,Guignotus trifasciatus,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
3579,Guignotus trilineatus,,,Aquatic invertebrates,[ai],,,,spec,3576,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
4214,Gymnometriocnemus nitidulus,midge,"(Skuse, 1889)",Aquatic invertebrates,[ai],,,,spec,4213,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
4215,Gymnometriocnemus wilsoni,midge,"Freeman, 1962",Aquatic invertebrates,[ai],,,,spec,4213,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2065,Gynacantha dobsoni,Lesser Duskhawker Dragonfly,"Fraser, 1951",Aquatic invertebrates,[ai],,,,spec,2064,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2066,Gynacantha kirbyi,Slender Duskhawker Dragonfly,"Kr¿ger, 1898",Aquatic invertebrates,[ai],,,,spec,2064,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2067,Gynacantha mocsaryi,Paddle-tipped Duskhawker Dragonfly,"Foster, 1898",Aquatic invertebrates,[ai],,,,spec,2064,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2069,Gynacantha nourlangie,Cave Duskhawker Dragonfly,"Theischinger & Watson, 1991",Aquatic invertebrates,[ai],,,,spec,2064,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
2068,Gynacantha rosenbergi,Grey Duskhawker Dragonfly,"Kaup, 1867",Aquatic invertebrates,[ai],,,,spec,2064,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
592,Gyraulus meridionalis,,,Aquatic invertebrates,[ai],,,,spec,590,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
593,Gyraulus scottianus,,,Aquatic invertebrates,[ai],,,,spec,590,gen,Aquatic inverts,,,,,,,,,20100916,14/10/2016
